n	retval	time	result
26	1	2.155139	11110111101010010011110001
26	1	0.599786	10010101110001101111100100
26	1	1.406776	01000110001001001010111010
26	1	2.837462	00011011010000001111100101
26	1	1.066558	11100001100010001011011100
26	1	3.413313	10010000101001100100010011
26	1	1.246111	00010110000001100010110010
26	1	3.356458	11100011000001010111001011
26	1	0.388192	10010011000001001110011000
26	1	0.245299	11011010011010110001110000
27	1	4.172095	011111101011111000100100001
27	1	6.432961	010101010100100010110110011
27	1	7.278800	110100001110001010011010111
27	1	5.181871	101110110111100101010100101
27	1	6.171519	110110100100101111000000011
27	1	7.210932	100010110001101100000101011
27	1	5.876467	010110111110011000000000101
27	1	3.676752	001011001010000011101110110
27	1	4.126694	111100000011010010010111110
27	1	1.086964	101010010100100011100000100
27	1	4.244272	111000101001110100001000001
27	1	6.743987	100111010100001101001100011
27	1	8.575340	101100011101100111000111111
27	1	8.109804	000111101001011011111011111
27	1	5.419807	010011000111010111100010101
27	1	6.068460	100010101000001010101111101
27	1	1.098158	011111100001110100000100100
27	1	3.379703	010000111111101110110110110
27	1	6.614321	011010101111101001000011011
27	1	6.544297	010001100101110010111101011
28	1	4.720495	1110010010111000101000110010
28	1	13.453913	1011111100001100101000011011
28	1	0.469523	1011110011100101100111100000
28	1	7.989145	0111001001000001100010000001
28	1	11.247493	0111100111111110010110101101
28	1	3.019980	1010010000100100001100001100
28	1	6.127014	1100010110101101110101000110
28	1	12.359080	0100111001001111001001100011
28	1	5.612660	0110000111101110100011011010
28	1	15.307430	0100100001000000110111101111
28	1	12.761884	1100001010110101010001110011
28	1	12.711570	1001011100111001010001110011
28	1	0.291086	1100010001100011110100100000
28	1	2.719495	0011001110001101010000110100
28	1	14.552901	0010011011010001000111010111
28	1	3.309329	0001111011111110110110101100
28	1	5.521422	0111100111001000010110011010
28	1	13.108839	0010011110111110000100101011
28	1	4.024414	1001110010101100101010000010
28	1	11.183786	0111000011101100110110011101
29	1	18.045776	01000111010010100001001001001
29	1	13.640964	10000101000111111001001110110
29	1	4.569829	11101001111100010100010100100
29	1	12.508537	01010101101000100000010100110
29	1	11.021704	00111111100001111100010011010
29	1	20.650223	10001001000100000010111100101
29	1	21.704609	01101011101101010001000001101
29	1	21.765712	11100111110111101110100001101
29	1	21.513956	01011101101010000110101110101
29	1	1.117149	11000110110101100010010010000
29	1	9.585098	01000111011000010000100110010
29	1	26.985261	10100110010100101100110011011
29	1	15.679002	10111000011101101001101111110
29	1	15.618063	00111110001101000011001111110
29	1	14.151505	10001000000101111110001001110
29	1	22.045649	00011010111000101011110001101
29	1	14.347799	00001011000100010100000101110
29	1	31.201787	00101010010010101010001011111
29	1	3.258306	00000111001101111110110011000
29	1	31.797087	00010100010000001011101011111
30	1	11.288296	111000011101010111010111010100
30	1	26.410168	011001010101101111111110100110
30	1	37.473013	011001001111100001010100001001
30	1	49.641510	001011001000101000100111111101
30	1	18.527043	110100011100111111100111100010
30	1	18.822852	000011010011010001001100010010
30	1	32.325006	001110111011001101001100111110
30	1	52.610634	111000000010001011101110010011
30	1	23.283830	100110001110110010011100011010
30	1	64.209157	011001101110001101001100011111
30	1	42.936126	011111101100101011101001100101
30	1	60.610702	010000100110000011001100010111
30	1	33.149938	011101001001111111011111111110
30	1	18.626971	000100001001100111111111100010
30	1	44.574587	111010100111100011100000110101
30	1	45.823460	100110010001111101001100001101
30	1	36.320299	000101010010000010000100110001
30	1	37.946745	001010110011110010110101001001
30	1	48.926469	100000001011100010100100111101
30	1	40.913090	101101101010011011001110111001
31	1	46.151629	0010001110110101111000111101010
31	1	128.436758	1011000010010101101010101001111
31	1	18.551388	1100110111001111001101011000100
31	1	45.388214	1010101100110101111010001101010
31	1	58.536308	0000101010011000010101101110110
31	1	88.662781	0111000011001100111001111100101
31	1	118.359791	1110011111010000011100111111011
31	1	111.145887	1000101101011010110001110001011
31	1	110.506774	1011100110000011001100100001011
31	1	118.289854	1011100111101010111000001111011
31	1	96.484364	1110100011111011110011001101101
31	1	25.769006	0000000100110110101011100001100
31	1	71.524843	1100001010100111100101011100001
31	1	52.539523	0001000110000011100000111000110
31	1	105.479562	0010000111010101111110011100011
31	1	105.173145	0011101011011111100010101100011
31	1	68.460281	0001000101111011101011010000001
31	1	52.683278	1111010101001011101001111000110
31	1	135.678007	0010100101101010000101011111111
31	1	18.069533	0110101101010100111001110000100
32	1	192.311979	11100111111010111000111111110101
32	1	30.454001	11000101011111111000100000111000
32	1	236.779729	11000101110110100011111000011011
32	1	178.532032	11110110001101111101101111000101
32	1	177.765672	00100110011111111110010001000101
32	1	67.396547	01011011101011010000011001111100
32	1	16.544803	11001100111001110010001011110000
32	1	93.085728	00110011011110110001010101101010
32	1	182.004127	11101100001000011110000001010101
32	1	237.263758	10010011010100101110101110011011
32	1	65.704846	00110100110000111001111100111100
32	1	176.799371	01011101000101111001010011000101
32	1	89.204938	00001000110001011000100011001010
32	1	272.998955	01001010001001100110001001111111
32	1	248.527253	11111010110101000010011101100111
32	1	163.155442	10110110001000011011111111101001
32	1	131.933023	11101010011111111001001101011110
32	1	43.707934	10001011111001101000101100010100
32	1	196.148765	10000100010000011010110111101101
32	1	31.845580	11001000000110101110111110111000
