n	retval	time	result
32	1	27.718538	00110100110000111001111100111100
32	1	27.714619	01011101000101111001010011000101
32	1	27.796736	00001000110001011000100011001010
32	1	27.803380	01001010001001100110001001111111
32	1	27.751509	11111010110101000010011101100111
32	1	27.824351	10110110001000011011111111101001
32	1	27.843381	11101010011111111001001101011110
32	1	27.813997	10001011111001101000101100010100
32	1	27.793759	10000100010000011010110111101101
32	1	27.455691	11001000000110101110111110111000
