n	retval	time	result
28	1	0.785577	0111000011101100110110011101
29	1	0.990827	01000111010010100001001001001
29	1	1.851122	10000101000111111001001110110
29	1	3.257900	11101001111100010100010100100
29	1	1.162348	01010101101000100000010100110
29	1	0.830684	00111111100001111100010011010
29	1	1.902071	10001001000100000010111100101
29	1	1.505229	01101011101101010001000001101
29	1	3.212774	11100111110111101110100001101
29	1	1.285045	01011101101010000110101110101
29	1	2.762879	11000110110101100010010010000
29	1	0.992463	01000111011000010000100110010
29	1	2.313790	10100110010100101100110011011
29	1	2.572153	10111000011101101001101111110
29	1	0.862004	00111110001101000011001111110
29	1	1.857234	10001000000101111110001001110
29	1	0.365861	00011010111000101011110001101
29	1	0.154289	00001011000100010100000101110
29	1	0.588872	00101010010010101010001011111
29	1	0.100132	00000111001101111110110011000
29	1	0.277214	00010100010000001011101011111
30	1	6.266226	111000011101010111010111010100
30	1	2.840981	011001010101101111111110100110
30	1	2.815699	011001001111100001010100001001
30	1	1.238545	001011001000101000100111111101
30	1	5.845545	110100011100111111100111100010
30	1	0.373865	000011010011010001001100010010
30	1	1.719963	001110111011001101001100111110
30	1	6.221771	111000000010001011101110010011
30	1	4.212974	100110001110110010011100011010
30	1	2.853337	011001101110001101001100011111
30	1	3.523838	011111101100101011101001100101
30	1	1.841492	010000100110000011001100010111
30	1	3.222526	011101001001111111011111111110
30	1	0.453452	000100001001100111111111100010
30	1	6.395064	111010100111100011100000110101
30	1	4.202143	100110010001111101001100001101
30	1	0.564529	000101010010000010000100110001
30	1	1.154750	001010110011110010110101001001
30	1	3.438471	100000001011100010100100111101
30	1	4.907414	101101101010011011001110111001
31	1	1.950218	0010001110110101111000111101010
31	1	9.673240	1011000010010101101010101001111
31	1	11.437171	1100110111001111001101011000100
31	1	9.511831	1010101100110101111010001101010
31	1	0.588208	0000101010011000010101101110110
31	1	6.158484	0111000011001100111001111100101
31	1	12.935430	1110011111010000011100111111011
31	1	7.751716	1000101101011010110001110001011
31	1	10.323660	1011100110000011001100100001011
31	1	10.176766	1011100111101010111000001111011
31	1	12.728976	1110100011111011110011001101101
31	1	0.067537	0000000100110110101011100001100
31	1	10.727977	1100001010100111100101011100001
31	1	0.970562	0001000110000011100000111000110
31	1	1.874467	0010000111010101111110011100011
31	1	3.277611	0011101011011111100010101100011
31	1	0.969405	0001000101111011101011010000001
31	1	13.622890	1111010101001011101001111000110
31	1	2.292546	0010100101101010000101011111111
31	1	5.943995	0110101101010100111001110000100
32	1	25.404745	11100111111010111000111111110101
32	1	21.734004	11000101011111111000100000111000
32	1	21.669490	11000101110110100011111000011011
32	1	27.375213	11110110001101111101101111000101
32	1	4.265112	00100110011111111110010001000101
32	1	10.210604	01011011101011010000011001111100
32	1	22.457300	11001100111001110010001011110000
32	1	5.680325	00110011011110110001010101101010
32	1	25.951473	11101100001000011110000001010101
32	1	16.368388	10010011010100101110101110011011
32	1	5.845077	00110100110000111001111100111100
32	1	10.246555	01011101000101111001010011000101
32	1	0.942432	00001000110001011000100011001010
32	1	7.965988	01001010001001100110001001111111
32	1	27.745232	11111010110101000010011101100111
32	1	20.047152	10110110001000011011111111101001
32	1	26.495018	11101010011111111001001101011110
32	1	15.523721	10001011111001101000101100010100
32	1	14.667930	10000100010000011010110111101101
32	1	22.050562	11001000000110101110111110111000
