n	retval	time	result
35	1	0.015657	00000011110000110111100110110001001
35	1	0.016784	01011001000100010101001001100110101
35	1	0.010101	00010100111100100110101100100111101
35	1	0.027994	10001101100011110100110010001110010
35	1	0.010979	00010001100100110010100101111001110
35	1	0.023745	10001111010110110101001010100011110
36	1	0.013399	111000100100110101101111100111101011
36	1	0.041178	011110010100111011001001111000110100
36	1	0.027770	000110111101001110101101000110110110
36	1	0.043650	101001111101010011100011000101101000
36	1	0.035713	000110010001111111001011010010101011
36	1	0.038495	101100001001101110010111000101011000
36	1	0.041340	110001011110011101101111100100011000
36	1	0.007543	001000010100011100110101101101110111
36	1	0.006852	001000011000001000101101011110110010
36	1	0.026825	001111001100001001010110100110001010
36	1	0.012140	011010100010011010000111110110011101
36	1	0.035394	110011111101110111101101010001011110
36	1	0.011790	011100101110000110100010101011011111
36	1	0.011643	100000010000101011111111110110010110
36	1	0.027461	110101010000100001100010000000100111
36	1	0.003614	010100001100110000011100011011101111
36	1	0.024533	000011101000011011001101011111011000
36	1	0.034020	001001100100110110101100001100001011
36	1	0.027491	001110001010101001101011111000001010
36	1	0.042498	011111011110110110010010011100110100
37	1	0.075072	0100011110001111100001110000000011010
37	1	0.016247	0001010110010100011110101101011001110
37	1	0.025947	1110110100111111101111101010000111111
37	1	0.055493	1001011011000001011010011100010101000
37	1	0.054259	1010011010110010100010100011110100001
37	1	0.050306	0010011000010010101100100110000011010
37	1	0.037809	0010110100011011100100101100101101110
37	1	0.052876	1001101011111011100001001101110010101
37	1	0.050439	1001000001010101011011111110100000001
37	1	0.054747	1111001010101010100110010010100100011
37	1	0.013295	0101000101000010000001111011010110011
37	1	0.052714	1110001001101100000100001011000010110
37	1	0.047146	0011010111100100100000110000011101110
37	1	0.013773	1100000000100111101011001101111111111
37	1	0.049796	0100000100000111100010100001010110110
37	1	0.025770	0111001001100110001111100011110001010
37	1	0.024498	0101011110110110000000101100101011111
37	1	0.066779	1000010011011110010111110000011000010
37	1	0.052883	1101111111010001101111011100110100000
37	1	0.018933	0001001101010001110100101000111111111
38	1	0.043669	11010000111100011100010111110000111110
38	1	0.042568	00001000011010100000100100111100101100
38	1	0.051168	01000011111000111010111010100011110110
38	1	0.039434	10000110111001101001110000100110010111
38	1	0.085477	00001001101110100111001001100101000100
38	1	0.074427	01111110100111100011111001111011000000
38	1	0.043874	01111111001010010001001101111010001100
38	1	0.077954	00101110011101010100100000101110100001
38	1	0.051665	10110111110100001101110101000011011010
38	1	0.083076	00011110100111000110110111101010000001
38	1	0.062885	11010000010111110100110100001110100011
38	1	0.013001	01010000001100101100001111011101111111
38	1	0.091825	00101111111111101001110001000110100010
38	1	0.045533	11111001001100011000000001111110011001
38	1	0.080555	00111001101111001101100000011011001010
38	1	0.049675	11011000011000101000001010101001110100
38	1	0.096602	11101011011111001111101010100010100110
38	1	0.044266	01111001001000011110111001001101010111
38	1	0.003950	01010101000100000100110100111111001111
38	1	0.065111	10111111101000010110111110101000101001
39	1	0.050722	001110010110111110110111111101010111110
39	1	0.093046	101000110010010011000011100100011011010
39	1	0.068859	100001010011101101111101101000111010110
39	1	0.002158	100000010100001100011111011101111110110
39	1	0.043820	100111001000111110101110111110110101111
39	1	0.084147	000010110101101011110011100001111100011
39	1	0.132668	011100100101111010001001100110010100001
39	1	0.145935	110111101000011001100010000011010110001
39	1	0.079968	001100111111111101100011100000111110111
39	1	0.157794	011110110111100111110001101000010101100
39	1	0.114723	100000100110010100101010011010100001100
39	1	0.101798	011111011101100000011010000011010011010
39	1	0.083750	000100001000010100001001100011101100010
39	1	0.051907	110101010001100010001011100011101101010
39	1	0.113273	111000111000101001001000100011100010101
39	1	0.050555	110010000001111010101111101100000101111
39	1	0.046565	110110101011100101011010110110111101001
39	1	0.154709	011111100011111010101000110001110101000
39	1	0.101975	110010110101110100000000000001011111011
39	1	0.100094	110110111011000110101111011110010001001
40	1	0.179547	1110011001101101011010111000001000010111
40	1	0.018794	1101001111000110000010011111111110001110
40	1	0.098177	0001100011001111000110100011001000111111
40	1	0.114047	1101101100110011011011000111111010101100
40	1	0.170282	1010011000100110110110001110101010010010
40	1	0.072336	0001011000010001000000101000010101011110
40	1	0.137505	0001000100110110111111000111111101001001
40	1	0.116867	1011111011101110000111010110010011101011
40	1	0.030591	0100000001101100011001001011101111111111
40	1	0.101948	1110011000001011000110101011101000011100
40	1	0.107211	1010101000000001000101110110100000101100
40	1	0.148144	1100110111011010011101101010101101110010
40	1	0.130228	1100011100000010000000101101011010000000
40	1	0.066841	0011111110100001011001110100101111101110
40	1	0.057603	1110110000001001000101111001000111100110
40	1	0.159501	1001110011110011110100110111100111011000
40	1	0.104133	0000101011001100111111110010101111101101
40	1	0.137727	1111011101111001000010000111010010010011
40	1	0.091068	1110101011000000010101011110011000001110
40	1	0.119171	1001100100001101010011010100011010000110
41	1	0.156916	11000010010110011011110010111011100010011
41	1	0.342381	00001011101110011111001001001000110010101
41	1	0.090010	00100110011111100001001111110101110111100
41	1	0.208716	11101100110010000001011011000111110000100
41	1	0.249980	10000001111010011110010010110011001011010
41	1	0.084031	10011010100000000011111100001011100011011
41	1	0.274125	01100101101000011000100001001000100101001
41	1	0.252432	00011100010110010100101010111100001000001
41	1	0.204184	11110101111011101000001011111100100100101
41	1	0.086223	01110001010010110011100001011101110111101
41	1	0.222202	00010000100011101101010011001110011001001
41	1	0.202133	11011100110000001001000101010100011011001
41	1	0.065325	11100110100111010100101000101111110111011
41	1	0.132622	00010111001110000010100110011011100001101
41	1	0.303107	10100001011101101000110010000000110101000
41	1	0.116899	01011111001010010100001101100000101011111
41	1	0.141592	01101111000010110101110111001001000011111
41	1	0.157403	01101000011101100111010010111010100111110
41	1	0.241039	10011111000111111101001001000100111110101
41	1	0.229090	11010110100111000111011000001010011111001
42	1	0.082647	101001100110000011100111111111010110010001
42	1	0.244115	000110001001000000010001100001000001100110
42	1	0.349628	100100101011110001110010110000101010100011
42	1	0.256671	010100010100100100111110000101101010111000
42	1	0.273325	101111101110011011110010011100110011111001
42	1	0.410994	100011000110111010111101001111000001011000
42	1	0.341463	011101100011011111110110010101110001101100
42	1	0.260565	010100100000010001110111011101000100000100
42	1	0.118065	000101100011000001110001010111100111110100
42	1	0.375971	110111010010010100111101111011000000100001
42	1	0.302025	001111010000001000111001001110100000101001
42	1	0.240648	110001010011000101011001010001111101100100
42	1	0.347072	100011000100100110111101001100010110110000
42	1	0.027101	000000010000100001011000111001111111111010
42	1	0.166458	011000100000100100000110001101110000000111
42	1	0.245531	101001011010001010111000110110010110111010
42	1	0.295779	100011100110100010110111000001001111100000
42	1	0.087947	001000000001000010100010001010101111000111
42	1	0.260789	001001100100111100011100010111111100000011
42	1	0.199433	001000000011001000010001110000101001011001
43	1	0.184853	1101011000011001010000111111011111000101000
43	1	0.606541	1100110011111110001000010011100000010011100
43	1	0.286503	0001001110000001011111110110110110011100001
43	1	0.311388	1111010001001010010111001010011111001111000
43	1	0.446609	1101100100100110100010110001100011010110010
43	1	0.296033	1000011001100010011010111001100011110100011
43	1	0.588137	0101011111110010101001001101000001000101011
43	1	0.255919	0101101101110001011101010100010011110111101
43	1	0.752353	1011111010111101110010010010110000100000001
43	1	0.455323	1101100010100010110111011000101101010110001
43	1	0.192995	1110001101011001000101101111100011010110001
43	1	0.647040	1010000101000011111100111000111001111000000
43	1	0.268342	0011101000000000101010010010001101111101010
43	1	0.460611	0011111100101001111001001011010101001011010
43	1	0.281167	0100101100001001000100110000101101111000110
43	1	0.530072	0100101001000111100011101001001101010001100
43	1	0.673782	1001111110110010110111001000010011010001101
43	1	0.317249	0010001111100000111111101110001100011111100
43	1	0.562982	1111010100001111100111000101100100101001011
43	1	0.300927	0011001101110100100010110101110101001110010
44	1	0.563150	01011000000001011001100010000110110001011100
44	1	0.543909	10001010010010011001111011101000111000010111
44	1	0.576658	10011000100011011111001001001010101001111010
44	1	0.689577	00011000011110011110010000001001010111010111
44	1	0.735864	00101100110001011010011101100100001001001000
44	1	0.670242	01001110011000011010010000010010011001100011
44	1	0.621068	00101001011101110111111101001101101111000011
44	1	0.633363	01000110111111011100100110100111100111100010
44	1	0.595608	10001111100001011001110101110011011110110000
44	1	0.330039	10010011110001100010010000111111100011101001
44	1	0.419943	01110011110010111010001011010001010111001110
44	1	0.918245	01100011011001111001010100100000100100100000
44	1	0.296179	11111100100000010000011001101000100011110011
44	1	0.443479	00000101000100111101110010001111111100111101
44	1	0.534619	10101000101011011100100011011010010001101011
44	1	0.623782	00011011100010010011000000101000100010111010
44	1	0.324179	10110111101100011010010011101001110111101011
44	1	0.612248	10111110000001011001000000111100000100000011
44	1	0.668619	00000010011000100100110101000111100101000000
44	1	0.926447	01000011111001100111101001101010010010100010
45	1	1.541302	010110110110110101001100001100100001000001001
45	1	0.492418	100110100110100111010101010011110010111101101
45	1	0.529790	100100101000100110111000111011110111101010001
45	1	1.398119	011000101110111111000000110000110000010010101
45	1	0.304641	000101000000111101001111110110111100111111101
45	1	0.861837	010000010000000110101010100100111100011100100
45	1	0.105878	101000110110000001110011011110111111010011101
45	1	0.719131	001100100001010010000011000001111001100101001
45	1	0.641535	000010001110010111000010100111001011010000111
45	1	0.504262	010011001100101110111010100111111001111100101
45	1	1.092524	100001001001100010010001110101001100011100000
45	1	1.367399	110100100100100101110000100111000001000010100
45	1	1.014892	010110110101100001100110110110010101010001001
45	1	0.431080	000001110110101010000100111010110000111110110
45	1	0.574487	010111001110100101001101111011011101100011100
45	1	1.468618	011100100010011101001101010000011001010001000
